timestamp,open,high,low,close,volume
1605632400000,1885.645,1886.655,1884.905,1886.245,1460690.0197
1605634200000,1886.265,1887.518,1885.968,1886.778,1188590.005
1605636000000,1886.805,1887.838,1885.725,1885.995,1533850.0012
1605637800000,1885.995,1886.365,1885.145,1885.585,710800
1605639600000,1885.585,1886.478,1885.175,1886.138,875669.9981
1605641400000,1886.218,1886.953,1885.608,1886.685,629889.9939
1605643200000,1886.725,1887.275,1885.405,1885.795,1221560.0014
1605645000000,1885.785,1885.818,1876.735,1881.145,2144799.9999
1605646800000,1881.085,1881.915,1880.615,1881.198,511088.9999
1605648600000,1881.291,1881.438,1878.623,1879.998,327189.9987
1605654000000,1879.988,1882.478,1879.988,1881.538,645210.0015
1605655800000,1881.538,1882.968,1881.438,1882.535,214849.9979
1605657600000,1882.515,1883.058,1881.375,1882.118,536369.998
1605659400000,1882.168,1882.875,1879.148,1881.135,566100.0002
1605661200000,1881.068,1881.955,1876.198,1879.255,1591380.0094
1605663000000,1879.245,1880.438,1878.405,1878.858,1014599.9985
1605664800000,1878.835,1879.645,1877.925,1879.455,746519.9903
1605666600000,1879.455,1879.478,1877.348,1878.385,601410.0001
1605668400000,1878.395,1878.395,1875.548,1877.038,762480.001
1605670200000,1877.038,1878.863,1876.708,1878.178,468540.0012
1605672000000,1878.228,1879.655,1878.228,1879.498,401790.0026
1605673800000,1879.485,1880.135,1878.755,1879.358,400580.0004
1605675600000,1879.368,1881.175,1878.525,1880.798,624380.0009
1605677400000,1880.798,1881.308,1879.188,1879.685,736299.9972
1605679200000,1879.665,1879.665,1876.588,1878.405,1044239.9941
